Point;Valeur
8.703253270881781 7.267702688960757;-14.084378033306
54.80325327088431 53.36770268896329;-13816965869.431
100.90325330825387 99.46770272228841;-1.4209859071322313e
147.00325334433188 145.56770275792846;-1.4623013302098e
193.10325338025245 191.6677027936872;-1.5050810754349986e
239.20325341612852 237.767702829479;-1.5492261076782776e
285.3032534519858 283.8677028652846;-1.594726139318829e
331.40325348783347 329.96770290109737;-1.641598535743475e
377.5032535236755 376.0677029369142;-1.6898721009661784e
423.603253559514 422.16770297273365;-1.739581492205766e
469.7032535953501 468.26770300855486;-1.7907649496785973e
515.8032536311845 514.3677030443773;-1.8434632650548287e+
561.9032536670177 560.4677030802006;-1.8977192768463676e+
608.0032537028499 606.5677031160246;-1.9535776132841411e+
654.1032537386814 652.6677031518492;-2.0110845610000382e+
700.2032537745123 698.7677031876741;-2.0702880020146038e+
746.3032538103428 744.8677032234993;-2.1312373899856926e+
792.4032538461729 790.9677032593249;-2.1939837502270228e+
838.5032538820027 837.0677032951507;-2.258579694836746e+
838.5032538820027 837.0677032951507;-2.258579694836746e+
PointOptimal;ValeurOptimale
[838.50325388 837.0677033 ];-2.258579694836746e+163
Temps;Nb iteration
0.0016243457794189453;19
