Point;Valeur
7.660880205858483 -8.275866622220816;-13.137410791248
53.76088020586101 -54.37586662222335;-13687009253.
99.86088025171044 -100.47586665928009;-1.4087547867933434e
145.96088028744992 -146.5758666952071;-1.4501463604478003e
192.060880323245 -192.67586673107147;-1.4928019966007208e
238.1608803590556 -238.77586676691817;-1.536733052484672e
284.26088039487274 -284.87586680275746;-1.5819678991422162e
330.3608804306932 -330.9758668385929;-1.628540831014545e
376.4608804665156 -377.0758668744261;-1.6764891414621367e
422.5608805023393 -423.1758669102579;-1.7258521332039876e
468.6608805381638 -469.2758669460888;-1.776670732895411e
514.7608805739889 -515.375866981919;-1.8289873319737605e+
560.8608806098143 -561.4758670177487;-1.882845724258084e+
606.9608806456401 -607.575867053578;-1.9382910894686194e+
653.0608806814662 -653.6758670894071;-1.9953700005388527e+
699.1608807172925 -699.775867125236;-2.0541304442837943e+
745.2608807531188 -745.8758671610647;-2.1146218501606132e+
791.3608807889455 -791.9758671968932;-2.176895124331405e+
837.4608808247722 -838.0758672327216;-2.241002687481225e+
837.4608808247722 -838.0758672327216;-2.241002687481225e+
PointOptimal;ValeurOptimale
[ 837.46088082 -838.07586723];-2.241002687481225e+163
Temps;Nb iteration
0.0015604496002197266;19
