Point;Valeur
2.683103904132105 9.412181130355325;-8.689328754213
48.783103904134634 55.51218113035786;-6051038448.8
94.88310390748273 101.61218119506614;-6.088320152781334e
140.9831039429375 147.71218123273957;-6.215960719146483e
187.083103978647 193.81218126923937;-6.371750397060732e
233.183104014417 239.91218130541546;-6.542325438457502e
279.28310405021057 286.01218134145637;-6.723180712011472e
325.3831040860157 332.112181377428;-6.912439763238837e
371.4831041218273 378.21218141335936;-7.109236235169405e
417.58310415764294 424.31218144926527;-7.313161919269661e
463.68310419346125 470.41218148515406;-7.52404261260507e
509.78310422928143 516.5121815210308;-7.741835160038457e
555.8831042651029 562.6121815568987;-7.966575606908746e+
601.9831043009254 608.71218159276;-8.198351164078254e+
648.0831043367488 654.8121816286161;-8.437284170010442e+
694.1831043725726 700.9121816644682;-8.683522492353172e+
740.283104408397 747.0121817003171;-8.93723357225024e+
786.3831044442218 793.1121817361633;-9.19860062274259e+
832.4831044800469 839.2121817720073;-9.467820150478548e+
832.4831044800469 839.2121817720073;-9.467820150478548e+
PointOptimal;ValeurOptimale
[832.48310448 839.21218177];-9.467820150478548e+162
Temps;Nb iteration
0.001615285873413086;19
