Point;Valeur
-3.3940745850632243 5.405539552565461;-3.0477055290689
-3.621520324295919 5.632985221379977;-3.5102582513715
-3.8257050922393154 5.870651511914925;-3.9125614220542
-3.98413532999876 6.1226642710864025;-4.2596589282285
-4.096185497133019 6.391727940623126;-4.594280057883
-4.1758276439127995 6.6802252844406045;-4.9554376034724
-4.236562539099292 6.9908854433525525;-5.37011045956
-4.287599608942232 7.327123840106827;-5.86186853154
-4.335109539867564 7.6932761076500045;-6.4582522382
-4.383758489514957 8.094889284737022;-7.1967730968
-4.437845216932551 8.53915195623413;-8.132484493972
-4.502288142984359 9.035547278675859;-9.350558171689
-4.583813494914499 9.596864915959692;-10.989966527215
-4.6927609123495255 10.240812895968167;-13.292262854589
-4.845857761035959 10.992667725837235;-16.711777546193
-5.068964158737345 11.889758509752689;-22.188716379145
-5.394345461903714 12.989119711826433;-31.87113382530
-5.849886453995042 14.38006440738554;-51.11855269156
-6.457151702914197 16.203340265604414;-95.00567368210
-7.24564086228278 18.67780718464146;-216.8432014568
-8.305571849238921 22.131030040024434;-681.0936989321
-9.81926579343188 27.02602284008589;-3473.6398803131
-11.97467876001177 33.98246220575791;-35202.33582452
-15.025667345728836 43.82676844860646;-934341.0319905
-19.327917910065693 57.70660151089889;-95201340.09758
-25.385166596024217 77.24803025848199;-64019880048.39
-33.91082181027877 104.75281231227197;-61183735947737
-45.91051776618095 143.46526395191236;-2.449819591859091e
-62.799850087728686 197.95226621211054;-1.8825640279069115e
-86.57124784128993 274.64163311347903;-2.364593039612347e
-120.02901517032775 382.58038459109486;-9.897048541816117e
-167.12015412013258 534.5020204227059;-9.613759439688506e
-233.3999911989565 748.3286870998628;-8.506787847423125e+
-326.68753745851984 1049.2854476822843;-3.068429223541576e+
-457.98789471167004 1472.8760743697321;-6.2053775232207254e+
-457.98789471167004 1472.8760743697321;-6.2053775232207254e+
PointOptimal;ValeurOptimale
[-457.98789471 1472.87607437];-6.2053775232207254e+212
Temps;Nb iteration
0.002808809280395508;35
