Point;Valeur
2.055433582972591 -3.4202195980790884;6.944131016219
0.4242791534805699 -1.8651252737927337;3.014331483571
0.5786357037970511 -0.7907170707090461;0.7258815269758
0.3267578007483205 -0.46484007848221487;0.2659603887018
0.09941330903717216 -0.26892281271201357;0.06524858792397
0.05885089828349363 -0.1264648098862342;0.015465048756366
0.02365949556463498 -0.06342172540232906;0.003641003700520
0.01346740253430153 -0.029919439949322196;0.0008549430683335
0.005621968539063072 -0.014881209805911073;0.00020100072352781
0.0030850517199159707 -0.007068063207264512;4.718717006426852e
0.001306647096745152 -0.003508963931515252;1.1142500549130562e
0.0006834225616117028 -0.0016852976824725185;2.622590385694856e
0.0002776955193348681 -0.0008444665213891846;6.328487332023681e
0.00012614301280277626 -0.00041831432627004644;1.540435652405651e
3.3109260257849815e-05 -0.00021990649335541852;4.3270370727363334e
-3.4631666696579848e-06 -0.00012022778225819766;1.4895075521771584e
PointOptimal;ValeurOptimale
[-3.46316667e-06 -1.20227782e-04];1.4895075521771584e-08
Temps;Nb iteration
0.0005762577056884766;15
