Point;Valeur
3.1552096441666393 -0.4552716877171008;-0.04627729248663
3.8482358833831256 -1.1482861830901845;-0.7671015468533
4.216019987955102 -1.6968071466319832;-0.9859672590374
4.308474225586709 -1.8779970002021023;-0.9999230239590
4.315288709500078 -1.8925297329865567;-0.9999999414704
4.315453068451383 -1.8929585112843348;-0.9999999998119
4.315438326947014 -1.893005582986248;-0.9999999999022
PointOptimal;ValeurOptimale
[ 4.31543833 -1.89300558];-0.9999999999022007
Temps;Nb iteration
0.00044274330139160156;6
