Point;Valeur
6.078519587030943 3.0259830310803117;-3.3932234078980
6.02061261554722 3.083908143224863;-3.4189931047024
6.096130637050783 3.1421977656822984;-3.447080167885
6.071434774522752 3.201640865610809;-3.4756419016346
6.101706515367985 3.2618232324111105;-3.5053967867569
6.0992781752558045 3.323139726526165;-3.536373106579
6.116894412153455 3.3854442978820494;-3.568719889187
6.128250259258923 3.4489158217169162;-3.6025145588762
6.1443836633422215 3.513557066486105;-3.6378816714341
6.16358855708222 3.5794440203921765;-3.674955461225
6.187699757781497 3.6466416875407437;-3.7139191506463
6.218817663192415 3.715230665647532;-3.7550551760213
6.259266666363265 3.785311497918417;-3.7988645026415
6.311135073439465 3.8570091047986947;-3.8463136730999
6.3765328661801 3.9304740487298226;-3.8993274955836
6.458021613441708 4.00588626771264;-3.9617400975471
6.558702216914159 4.083463341918744;-4.041014740123
6.682159216384056 4.163471265402437;-4.151087181865
6.832341660527364 4.246237136518416;-4.316424993350
7.01329577203957 4.332163824780961;-4.576203200007
7.228579863085688 4.421745756622209;-4.984426628313
7.480091267962601 4.515582611478879;-5.596984680551
7.765957534895306 4.614382877765515;-6.4360274097581
8.07744766699984 4.718940678392654;-7.4425445309626
8.396665064370374 4.830060219527707;-8.473918614310
8.700710820962167 4.948415594798362;-9.396751834390
8.975902256214484 5.074420652528938;-10.188106940587
9.228024985046593 5.208291818595798;-10.920439088707
9.476232486834883 5.350329565458682;-11.699794327814
9.744069552067156 5.501192844647175;-12.661107367000
10.055271954379522 5.66208317716313;-14.010663862524
10.428675285037864 5.834893163369644;-16.054458185266
10.871249647571885 6.022282357953881;-19.096231645581
11.37362593688562 6.22759728023164;-23.160255006177
11.910356924206301 6.454618009495695;-27.926445474613
12.462122029347816 6.707172774217025;-33.37999280964
13.056377353155339 6.989281174751798;-40.60172588016
13.754889931924495 7.3068478376620325;-51.99289543214
14.594118025074337 7.669672762330617;-70.3534619004
15.560718297357981 8.09167822009348;-97.93185785991
16.6715236515929 8.589884996918753;-143.51459663474
18.034248627456062 9.187158810933992;-231.50380540030
19.702070282490318 9.919577753940239;-411.6523536883
21.794099435999208 10.836803864198558;-852.1648389112
24.470321774887868 12.010135723442088;-2158.0441443786
27.961485281642922 13.538817442902943;-7251.043049914
32.56993805815753 15.556688950208274;-35926.09876641
38.69277702594418 18.237726888776148;-301302.9411053
46.84033543815674 21.805578209428287;-5107306.85260
57.67633179617594 26.550864806903665;-220369695.93800
72.07771564364849 32.85756536088754;-32826985493.579
91.21180235209276 41.23684054057631;-25327575405902.
116.63224152345548 52.36906165570919;-1.736622862395538e
150.40414359182103 67.15858910929472;-2.1687915968689408e
195.27123098232968 86.80696483338441;-1.279951054102082e
254.87863834187795 112.91048088170204;-1.2668678701986302e
334.06904758696544 147.5898640350922;-1.1315114774234036e
439.2761215765686 193.66256986037303;-8.529172312531701e
579.047193894148 254.87168112610664;-1.0577688730591667e
764.7376794857976 336.1900069077273;-1.1163703318691871e+
1011.4336221263252 444.22408829174714;-1.8961166055359058e+
1339.1773291955867 587.7509332963076;-5.485814330901742e+
1339.1773291955867 587.7509332963076;-5.485814330901742e+
PointOptimal;ValeurOptimale
[1339.1773292  587.7509333];-5.485814330901742e+201
Temps;Nb iteration
0.005187273025512695;62
