Point;Valeur
6.078519587030943 3.0259830310803117;-3.3932234078980
6.068612380409919 3.016536155128266;-3.38900324005
6.058801590828737 3.0076344489805282;-3.3850035935533
6.049091158939099 2.9992701547498513;-3.3812150391647
6.039485321685102 2.9914357066528763;-3.377628827103
6.029988591293516 2.9841237269168013;-3.3742368845840
6.020605733954484 2.9773270218383323;-3.371031813406
6.011341748202069 2.97103857798817;-3.3680068872053
6.002201843011849 2.965251558554929;-3.3651560480182
5.993191415639774 2.959959299822424;-3.362473901857
5.9843160292334 2.9551553077747617;-3.3599557129989
5.975581390252795 2.9508332548238183;-3.357597396723
5.966993325744222 2.9469869766541215;-3.3553955102866
5.958557760514757 2.943610469180252;-3.3533472419242
5.950280694260791 2.9406978856121873;-3.3514503977273
5.9421681787071785 2.9382435336243224;-3.3497033862780
5.934226294817147 2.936241872623949;-3.3481052009576
5.9264611301356975 2.9346875111152735;-3.346655399888
5.918878756331433 2.9335752041552827;-3.345354083504
5.911485207002824 2.932899850897869;-3.34420186979
5.904286455815718 2.9326564922228426;-3.3431998672781
5.897288395039098 2.9328403084466568;-3.342349645856
5.8904968145451715 2.9334466171116964;-3.3416532056394
5.883917381339154 2.9344708708513294;-3.3411129439719
5.877555619682063 2.9359086553279137;-3.3407316208426
5.871416891867722 2.9377556872411104;-3.340512322914
5.8655063797127935 2.9400078124040783;-3.340458426436
5.859829066815078 2.942661003885094;-3.340573559308
5.8543897216322485 2.945711360212394;-3.3408615625878
5.849192881429494 2.949155103640106;-3.3413264517437
5.844242837140247 2.9529885784732066;-3.341972377956
5.8395436191802945 2.957208249449621;-3.342803589777
5.835098984251095 2.9618107001776575;-3.343824395449
5.8309124031638415 2.9667926316269186;-3.3450391261958
5.826987049711135 2.972150860671214;-3.3464521007598
5.823325790609019 2.9778823186818126;-3.348067591480
5.819931176527446 2.9839840501696266;-3.349889792164
5.8168054342230295 2.9904532114749216;-3.351922787993
5.813950459783656 2.9972870695032063;-3.3541705277028
5.81136781299063 3.004483000506147;-3.3566367982115
5.809058712799815 3.012038488906323;-3.3593252018996
5.807024033939582 3.0199511261646186;-3.3622391366668
5.805264304619926 3.028218609689427;-3.365381778902
5.803779705343471 3.0368387417865486;-3.3687560694566
5.802570068805968 3.0458094286490054;-3.372364702685
5.801634880870815 3.055128679385775;-3.376210118602
5.800973282599289 3.064794605088946;-3.380294498146
5.800584073315366 3.074805417938268;-3.3846197615609
5.800465714681613 3.085159430342743;-3.389187569830
5.800616335760011 3.0958550541184477;-3.3939993291104
5.8010337390295055 3.1068907997022595;-3.3990561980575
5.801715407329781 3.1182652754008084;-3.404359097953
5.802658511698688 3.129977186674414;-3.409908725476
5.803859920068942 3.142025335455581;-3.415705567970
5.805316206787728 3.1544086195017957;-3.421749921040
5.807023662921096 3.167126031782424;-3.428041908284
5.808978307303325 3.180176659899464;-3.434581502961
5.8111758982899095 3.193559685542135;-3.441368551382
5.813611946171088 3.207274383975231;-3.4484027978000
5.8162817262015905 3.221320123561322;-3.4556839105767
5.81918029220072 3.2356963653168225;-3.4632115093866
5.822302490675712 3.250402662502152;-3.4709851932251
5.825642975420176 3.2654386602462075;-3.479004568988
5.829196222538145 3.2808040952054878;-3.487269280388
5.832956545843661 3.296498795258232;-3.4957790369838
5.836918112584717 3.3125226792340086;-3.504533643095
5.84107495944001 3.3288757566793485;-3.5135330264057
5.845421008736358 3.3455581276599697;-3.5227772660393
5.849950084834453 3.3625699826003865;-3.5322666199369
5.854655930630579 3.3799116021615987;-3.542001551355
5.859532224122045 3.397583357157734;-3.5519827543359
5.864572594984598 3.4155857085126344;-3.5622111780099
5.869770641110672 3.4339192072574045;-3.5726880496165
5.8751199450582705 3.4525844945700186;-3.5834148961447
5.880614090361377 3.4715823018582226;-3.5943935645157
5.886246677654386 3.490913450887077;-3.6056262402548
5.892011340564589 3.5105788539524405;-3.617115464616
5.897901761328762 3.5305795141019978;-3.6288641501521
5.90391168609203 3.5509165254053623;-3.6408755947217
5.910034939849864 3.5715910732749627;-3.653153493987
5.916265440996339 3.5926044348394686;-3.66570195242
5.922597215445057 3.613957979371726;-3.6785254929428
5.929024410291927 3.635653168773173;-3.6916290651216
5.935541306992352 3.6576915581167873;-3.705018052294
5.942142334028761 3.68007479625085;-3.718698277455
5.948822079047853 3.702804626465806;-3.7326760081918
5.955575300450704 3.7258828872267014;-3.7469579607602
5.962396938422259 3.7493115129738;-3.7615513034475
5.969282125390859 3.773092534993931;-3.7764636593709
5.9762261959117735 3.7972280823655593;-3.791703108877
5.983224695972678 3.821720382980363;-3.807278191703
5.990273391722746 3.8465717646445765;-3.8231979090626
5.997368277630456 3.871784656263125;-3.839471725824
6.004505584078878 3.8973615891101243;-3.856109572957
6.011681784410778 3.923305198189148;-3.8731218503979
6.0188936014389185 3.949618223687055;-3.890519430507
6.026138013440347 3.976303512525211;-3.9083136622911
6.03341225965658 4.003364020012132;-3.926516376519
6.040713845324163 4.030802811601876;-3.945139891921
6.048040546263214 4.058623064762597;-3.9641970226002
6.05539041305373 4.08682807095999;-3.983701086802
6.062761774832136 4.115421237760431;-4.0036659172109
6.070153242742612 4.144406091059061;-4.024105872877
6.077563713079797 4.173786277438266;-4.045035852952
6.08499237016148 4.203565566662178;-4.066471312332
6.092438688971446 4.233747854313199;-4.0884282793752
6.099902437614434 4.264337164576984;-4.110923375809
6.1073836796265315 4.295337653182337;-4.133973838977
6.114882776185897 4.326753610503397;-4.157597546553
6.122400388269579 4.358589464831132;-4.181813043883
6.129937478804125 4.39084978582242;-4.206639574096
6.137495314858012 4.423539288134698;-4.232097111139
6.145075469925851 4.456662835255212;-4.258206395919
6.152679826354902 4.490225443534026;-4.284988975721
6.160310577966045 4.524232286430868;-4.3124672471033
6.167970232922113 4.558688698986201;-4.340664502485
6.175661616898335 4.593600182527716;-4.369604980658
6.18338787661064 4.628972409624156;-4.399313921470
6.191152483759253 4.664811229299084;-4.429817624985
6.198959239446807 4.701122672518052;-4.461143515401
6.206812279131996 4.737912957963552;-4.493320210102
6.214716078181959 4.775188498113037;-4.526377594201
6.222675458089065 4.812955905636377;-4.560346901026
6.23069559342041 4.851222000130215;-4.595260798996
6.238782019571411 4.889993815207864;-4.631153485436
6.246940641398293 4.929278605964852;-4.66806078790
6.255177742808081 4.9690838568413245;-4.706020273702
6.263499997389058 5.0094172899044995;-4.745071368270
6.271914480169314 5.050286873575581;-4.785255483316
6.280428680596648 5.09170083182779;-4.8266161555640
6.289050516838572 5.133667653883679;-4.869199197136
6.297788351508119 5.176196104442461;-4.913052858726
6.306651008928268 5.21929523447013;-4.958228006806
6.31564779405593 5.262974392587845;-5.004778316308
6.324788513195135 5.307243237096843;-5.052760480356
6.334083496638984 5.352111748680854;-5.1022344388483
6.343543623390364 5.397590243830793;-5.153263627874
6.353180348123341 5.443689389039655;-5.205915252233
6.363005730559696 5.490420215819735;-5.2602605835
6.373032467448915 5.537794136598629;-5.316375286890
6.383273927355177 5.585822961554957;-5.374339778936
6.393744188470969 5.634518916460398;-5.434239621536
6.404458079694371 5.683894661599795;-5.496165954482
6.415431225226679 5.7339633118480045;-5.5602159722202
6.426680092966101 5.784738457988312;-5.62649344962
6.438222046996165 5.836234189365848;-5.695109322733
6.450075404488968 5.888465117977135;-5.766182330940
6.46225949736844 5.941446404106216;-5.839839728318
6.474794739103417 5.995193783628908;-5.916218072356
6.487702697026061 6.049723597117034;-5.995464099825
