Point;Valeur
-6.079538931948609 -1.2811237456161866;-2.4602122542127
-52.17953893195114 -47.381123745618716;-2037589852.978
-98.27953906606905 -93.48112376037895;-2.0715399540465943e
-144.3795391031358 -139.58112379576488;-2.123215173931764e
-190.47953913940208 -185.68112383144637;-2.1808626468488783e
-236.57953917545439 -231.78112386720122;-2.2420482666431864e
-282.6795392114186 -277.8811239029852;-2.305978749584389e
-328.77953924733805 -323.9811239387838;-2.3723418543690214e
-374.87953928323157 -370.0811239745907;-2.4410092438317976e
-420.9795393191088 -416.18112401040275;-2.511936012357215e
-467.07953935497517 -462.2811240462182;-2.5851201280252212e
-513.1795393908338 -508.3811240820361;-2.6605838925525277e
-559.2795394266868 -554.4811241178556;-2.7383646470374857e+
-605.3795394625356 -600.5811241536766;-2.818509771165953e+
-651.4795394983812 -646.6811241894985;-2.90107384009404e+
-697.5795395342242 -692.7811242253213;-2.9861169373083e+
-743.6795395700651 -738.8811242611446;-3.0737036205701935e+
-789.7795396059043 -784.9811242969685;-3.163902273812587e+
-835.8795396417422 -831.0811243327928;-3.2567846961657653e+
-835.8795396417422 -831.0811243327928;-3.2567846961657653e+
PointOptimal;ValeurOptimale
[-835.87953964 -831.08112433];-3.2567846961657653e+162
Temps;Nb iteration
0.0015499591827392578;19
