Point;Valeur
-2.9163230976209693 -0.8671494640431643;-0.8143149950628
-49.0163230976235 45.232850535959365;-610997206.685
-95.11632324864891 91.33285056214024;-6.237011243155201e
-141.2163232854611 137.43285059751832;-6.402369071417918e
-187.316323321625 183.53285063319973;-6.581457072965044e
-233.41632335762242 229.63285066895492;-6.769427563206195e
-279.51632339355245 275.7328507047393;-6.964766762708684e
-325.6163234294486 321.8328507405381;-7.166921711920484e
-371.7163234653252 367.93285077634516;-7.375703939794964e
-417.81632350118963 414.03285081215733;-7.591090163296928e
-463.91632353704586 460.1328508479729;-7.813142491449649e
-510.01632357289634 506.2328508837909;-8.04197218527405e
-556.1163236087427 552.3328509196106;-8.27772159822132e+
-602.2163236445859 598.4328509554316;-8.520554520634385e+
-648.3163236804268 644.5328509912537;-8.770650732837971e+
-694.4163237162657 690.6328510270764;-9.028202807028243e+
-740.5163237521031 736.7328510628998;-9.293414177260869e+
-786.6163237879392 782.8328510987237;-9.566497958046024e+
-832.7163238237744 828.9328511345481;-9.847676222843672e+
-832.7163238237744 828.9328511345481;-9.847676222843672e+
PointOptimal;ValeurOptimale
[-832.71632382  828.93285113];-9.847676222843672e+161
Temps;Nb iteration
0.0018112659454345703;19
