Point;Valeur
1.8961688793851454 -0.10483248241817833;-1.7880295930024
47.996168879387675 45.99516751758435;-569504387.5393
94.09616897056306 92.09516752525634;-5.848867382564279e
140.1961690068441 138.19516756078028;-6.0162962304599945e
186.29616904282585 184.2951675965068;-6.190986265980363e
232.39616907873108 230.39516763228386;-6.371770882942341e
278.49616911460544 276.4951676680811;-6.558362464150587e
324.5961691504642 322.5951677038884;-6.750729326003522e
370.69616918631414 368.6951677397015;-6.948939053092029e
416.7961692221585 414.79516777551817;-7.153106170257313e
462.8961692579991 460.8951678113373;-7.363371243851534e
508.99616929383706 506.99516784715803;-7.579891445576286e
555.0961693296731 553.09516788298;-7.802835904460275e+
601.1961693655078 599.1951679188029;-8.032383274555697e+
647.2961694013413 645.2951679546265;-8.268720414175843e+
693.396169437174 691.3951679904507;-8.51204166078531e+
739.4961694730059 737.4951680262752;-8.76254844340387e+
785.5961695088373 783.5951680621001;-9.02044909580011e+
831.6961695446682 829.6951680979254;-9.285958794531819e+
831.6961695446682 829.6951680979254;-9.285958794531819e+
PointOptimal;ValeurOptimale
[831.69616954 829.6951681 ];-9.285958794531819e+161
Temps;Nb iteration
0.0013456344604492188;19
