Point;Valeur
1.595066094207846 1.6054920345046355;-1.3468840526259
25.61504197355484 -22.41437467236494;-18664.376727515
49.63504168030378 -46.43437460307511;-915712454.1666
73.65504167505904 -70.45437459848532;-45285761315950.
97.67504167009434 -94.47437459373651;-2.2440482805186117e
121.69504166520021 -118.49437458894994;-1.1128843454534717e
145.71504166033444 -142.5143745841486;-5.521302619533058e
169.73504165548292 -166.53437457934;-2.7398849192423653e
193.75504165063955 -190.5543745745273;-1.3598315962388809e
217.7750416458013 -214.574374569712;-6.749619514434122e
241.79504164096647 -238.59437456489502;-3.350444330641596e
265.815041636134 -262.61437456007684;-1.663208041829084e
289.83504163130334 -286.6343745552578;-8.256700617906739e
313.85504162647396 -310.65437455043815;-4.099006873396067e
337.87504162164555 -334.674374545618;-2.034980724338437e
361.89504161681793 -358.69437454079747;-1.0102982221280036e
385.915041611991 -382.7143745359766;-5.015856249949767e
409.9350416071646 -406.73437453115554;-2.4902656801986905e
433.95504160233855 -430.75437452633423;-1.2363759335465803e
457.97504159751287 -454.77437452151275;-6.138453743623368e
481.9950415926875 -478.79437451669116;-3.0476878232350636e
506.0150415878624 -502.81437451186946;-1.5131590663355934e
530.0350415830375 -526.8343745070476;-7.512784729201167e+
554.0550415782128 -550.8543745022257;-3.730089624548134e+
578.0750415733883 -574.8743744974037;-1.8519928495836805e+
602.0950415685638 -598.8943744925816;-9.195193117572646e+
626.1150415637395 -622.9143744877595;-4.565451569364116e+
650.1350415589153 -646.9343744829373;-2.2667718633445574e+
674.1550415540912 -670.954374478115;-1.1254674700651854e+
698.1750415492672 -694.9743744732928;-5.5880338897923394e+
722.1950415444434 -718.9943744684705;-2.774507936507349e+
746.2150415396195 -743.0143744636481;-1.3775700257470793e+
770.2350415347958 -767.0343744588257;-6.839779448889966e+
794.255041529972 -791.0543744540033;-3.396027107720243e+
818.2750415251484 -815.0743744491809;-1.6861677514936725e+
818.2750415251484 -815.0743744491809;-1.6861677514936725e+
PointOptimal;ValeurOptimale
[ 818.27504153 -815.07437445];-1.6861677514936725e+159
Temps;Nb iteration
0.0029113292694091797;35
