Point;Valeur
-2.3759281302301645 2.7034140245001907;-0.6571544507090
-4.585927991695215 4.913413880050822;-3.249926476141
-3.004028319231928 6.97903808714391;-3.9952950505917
-5.136088115447217 8.8369926232459;-9.146144931734
-6.216312057739453 10.774804251220132;-19.223337989441
-8.243733422316787 12.701518544155153;-45.249445920467
-10.125919183078233 14.677374459991283;-107.82391129798
-12.155090044192022 16.666414464136373;-261.0476177910
-14.186290958696222 18.670545718920966;-641.5371275910
-16.208147680295465 20.68141533774791;-1578.3857721294
-18.23720833175045 22.695216871758355;-3894.7775000314
-20.263722412341284 24.711401019657004;-9627.26341215
-22.28932495500521 26.728937951439164;-23817.045594488
-24.314888558929805 28.747440195812988;-58971.4947692
-26.339917617352672 30.7667108527824;-146103.48144418
-28.364680296918642 32.786559513785726;-362145.8886424
-30.389248200408673 34.80687349069026;-898004.9520574
-32.41363377417461 36.82756744097167;-2227476.354640
-34.43788620473163 38.8485732781447;-5526668.866174
-36.462029019061625 40.86983995023193;-13715501.428174
-38.486080414891184 42.89132668221346;-34044181.7450
-40.51005667215458 44.9130007118095;-84517221.30915
-42.53396953070811 46.93483559352626;-209849961.67193
-44.55782857284731 48.956809608240576;-521105793.60105
-46.58164162455054 50.97890478676589;-1294164682.5143
-48.60541500654017 53.00110613646844;-3214357683.880
-50.62915395593597 55.02340104065739;-7984268338.206
-52.652862830264624 57.045778808398;-19833906717.714
-54.676545280789576 59.06823031990103;-49273131302.53
-56.70020439367288 61.09074774743782;-122415899282.11
-58.72384279406483 63.11332433436434;-304150597851.4
-60.74746272833214 65.13595421775176;-755719193677.5
-62.7710661304784 67.15863228517065;-1877808031915.8
-64.79465467406511 69.18135405835584;-4666155033281.
-66.81822981469844 71.2041155978065;-11595322774382.
-68.84179282459154 73.22691342371226;-28815149451662.
-70.86534481990267 75.24974445114971;-71609734895794
-72.88888678438371 77.2726059356059;-177965304065002
-74.91241958834178 79.29549542683418;-44229267240987
-76.9359440043485 81.31841073078878;-109924479397966
-78.95946072050927 83.34134987690439;-273204965125280
-80.98297035200675 85.36431109036297;-679034059224211
-83.00647345049263 87.3872927680853;-1.687728944803127e
-85.02997051132886 89.41029345912477;-4.194898308283574e
-87.05346198170398 91.43331184592701;-1.0426709036762787e
-89.07694826526141 93.45634673046555;-2.5916698545775197e
-91.10042972826011 95.47939702040934;-6.44196370247363e
-93.1239067029691 97.50246171777736;-1.6012629243731546e
-95.1473794920443 99.52553990874921;-3.980269137034019e
-97.17084837128589 101.54863075575528;-9.89389538491495e
-99.19431359329029 103.57173348847319;-2.459387530996109e
-101.21777538870893 105.5948473985747;-6.113516884961884e
-103.24123396994197 107.61797183268585;-1.519705731817818e
-105.26468953196358 109.64110618688593;-3.777738418454376e
-107.28814225391041 111.66424990343558;-9.39091776529945e
-109.31159230162606 113.68740246498955;-2.3344671083277207e
-111.33503982797124 115.71056339216048;-5.803244341216245e
-113.35848497451697 117.733732238839;-1.4426372816316286e
-115.38192787232083 119.75690859096397;-3.586298857092253e
-117.40536864293409 121.78009206255858;-8.91535583102326e
-119.4288073996417 123.80328229331994;-2.216325882380921e
-121.45224424755114 125.82647894708525;-5.509740607699416e
-123.47567928449068 127.8496817100541;-1.3697179924665412e
-125.49911260242615 129.87289028755197;-3.4051286317096953e
-127.52254428632598 131.89610440455837;-8.465217634283338e
-129.54597441576223 133.9193238026629;-2.1044803427861547e
-131.56940306579165 135.9425482393101;-5.231830454928688e
-133.59283030648865 137.9657774866657;-1.3006618457122342e
-135.61625620321072 139.9890113303283;-3.2335308166309875e
-137.63968081789614 142.01224956838098;-8.038803101102886e
-139.66310420811863 144.03549201072002;-1.9985153362410737e
-141.68652642870723 146.05873847810824;-4.968499081271417e
-143.70994753082078 148.0819888014635;-1.2352205514198236e
-145.73336756307074 150.10524282043713;-3.070897391982915e
-147.75678657036522 152.12850038419475;-7.634622066740021e
-149.7802045963802 154.1517613493564;-1.8980653631614493e
-151.8036216815436 156.17502558064666;-4.718849356625709e
-153.8270378645774 158.1982929495686;-1.1731737556417735e
-155.8504531818153 160.22156333468055;-2.9166867742957133e
-157.87386766735762 162.24483662030048;-7.251342630312717e
-159.89728135440546 164.2681126968954;-1.8028026867861985e
-161.92069427359428 166.29139145979065;-4.48207439856317e
-163.9441064541304 168.31467281024433;-1.1143227054245237e
-165.96751792423694 170.3379566543134;-2.770409159414447e
-167.9909287104968 172.3612429017044;-6.887757186837955e
-170.01433883795528 174.38453146702489;-1.7124294485093728e
-172.0377483307908 176.40782226880094;-4.257439242238115e
-174.06115721152722 178.43111522963963;-1.0584859811008067e
-176.08456550224378 180.45441027493368;-2.6316165710818134e
-178.10797322348148 182.47770733420805;-6.542759189868212e
-180.13138039506876 184.5010063397053;-1.6266722354332124e
-182.1547870357513 186.5243072264534;-4.044268119755054e
-184.178193163906 188.54760993323646;-1.0054965130813421e
-186.20159879690064 190.57091440080265;-2.49989585673298e
-188.22500395016158 192.59422057298184;-6.215326684851855e
-190.24840864075185 194.6175283942001;-1.5452782019596173e
-192.271812882765 196.64083781381507;-3.841935319340511e
-194.2952166907363 198.66414878166282;-9.551994249718243e
-196.31862007902015 200.68746124989184;-2.374863588411101e
-198.342023060302 202.71077517311116;-5.904510240048028e
-200.36542564732054 204.73409050707068;-1.4680122111009015e
-202.388827852521 206.7574072094687;-3.649858398580396e
-204.4122296873946 208.78072524010057;-9.074504210284635e
-206.43563116292833 210.80404455979823;-2.2561622300426803e
-208.45903228983192 212.82736513142513;-5.609423823211838e
-210.48243307884246 214.8506869188708;-1.3946546596052296e
-212.50583353988864 216.87400988683515;-3.4674929998706184e
-214.52923368184176 218.89733400334146;-8.621145476692652e
-216.55263351451885 220.92065923560486;-2.1434571747866465e
-218.57603304653392 222.94398555224365;-5.3292377100828006e
-220.59943228639924 224.9673129244703;-1.324999778739017e
-222.62283124182144 226.99064132314183;-3.294328772743232e
-224.6462299216038 229.01397072026467;-8.190652148388372e
-226.66962833284475 231.03730108947192;-2.0364343921576032e
-228.69302648218647 233.06063240510426;-5.063172821414302e
-230.71642437749225 235.08396464207928;-1.2588542701481036e
-232.7398220255066 237.1072977769756;-3.129886084190543e
-234.76321943242118 239.13063178629392;-7.781834016963322e
-236.78661660511912 241.1539666472853;-1.9347985111397747e
-238.81001354901434 243.17730233906227;-4.810496091870612e
-240.83341027034155 245.20063884022548;-1.196036186625628e
-242.85680677503254 247.2239761305266;-2.9737133101183437e
-244.88020306858857 249.24731419094937;-7.393570008869192e
-246.9035991556151 251.27065300269965;-1.8382712297636317e
